NLOID,ISCO-08 Score,SOC-20 Score,Major Group,Sub-Major Group,Minor Group,ISCO Unit Group,Occupation Title,Core List,Digital Economy Occupation ,Comprehension Score,OP N,OP Mean,OP Std,OP Skewness,OP Kurtosis,SV N,SV Mean,SV Std,SV Skewness,SV Kurtosis,OP/SV Difference
NL505,8154,8112,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,"815 Textile, Fur and Leather Products Machine Operators","8154 Bleaching, Dyeing and Fabric Cleaning Machine Operators",Textile Dyeing Machine Operator,0,0,46,302,36.5894,18.92449,0.238,-0.457,304,41.6579,19.78819,0.077,-0.514,-5.0685
NL506,8155,8113,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,"815 Textile, Fur and Leather Products Machine Operators",8155 Fur and Leather Preparing Machine Operators,Leather Tanning Machine Operator,0,0,41,308,37.3442,18.82506,0.092,-0.519,300,39.59,20.08715,0.3,-0.026,-2.2458
NL507,8156,5412,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,816 Food and Related Products Machine Operators,8156 Shoemaking and Related Machine Operators,Shoe Production Machine Operator,0,0,50,306,38.098,19.32866,0.252,-0.544,301,47.9934,20.38888,-0.012,-0.341,-9.8954
NL508,8157,9224,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,816 Food and Related Products Machine Operators,8157 Laundry Machine Operators,Dry Cleaning Machine Operator,1,0,49,1219,31.3511,18.50859,0.517,-0.239,1210,40.09586777,20.4491922,0.1747954418,-0.5040841746,-8.744767769
NL509,8159,8112,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,816 Food and Related Products Machine Operators,"8159 Textile, Fur and Leather Products Machine Operators Not Elsewhere Classified",Hat Making Machine Operator,0,0,46,303,33.7657,18.50491,0.383,-0.598,305,34.7639,21.15521,0.095,-0.94,-0.9982
NL510,8160,8111,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,816 Food and Related Products Machine Operators,8160 Food and Related Products Machine Operators,Brewer,0,0,50,302,46.649,17.2487,-0.281,-0.017,304,47.4507,21.55852,-0.024,-0.031,-0.8017
NL511,8160,8111,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,816 Food and Related Products Machine Operators,8160 Food and Related Products Machine Operators,Meat Processing Machine Operator,0,0,49,308,30.0195,20.16866,0.568,-0.304,300,40.1267,22.6569,0.237,-0.526,-10.1072
NL512,8171,8131,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,817 Wood Processing and Papermaking Plant Operators,8171 Pulp and Papermaking Plant Operators,Papermaking Machine Operator,0,0,45,306,36.1961,19.72618,0.389,-0.463,301,46.4319,21.61387,0.099,-0.491,-10.2358
NL513,8172,8131,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,817 Wood Processing and Papermaking Plant Operators,8172 Wood Processing Plant Operators,Sawmill Operator,1,0,44,1219,38.0763,18.93017,0.248,-0.34,1210,46.66859504,20.70830353,-0.03588203929,-0.4734605792,-8.592295041
NL514,8181,8119,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,818 Other Stationary Plant and Machine Operators,8181 Glass and Ceramics Plant Operators,Pottery Kiln Operator,0,0,46,303,38.2937,18.73984,0.111,-0.476,305,41.2164,21.4347,-0.044,-0.736,-2.9227
NL515,8182,8231,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,818 Other Stationary Plant and Machine Operators,8182 Steam Engine and Boiler Operators,Steam Engine Operator,1,0,47,1219,48.169,19.77188,-0.164,-0.384,1210,45.9,22.42825,-0.143,-0.635,2.269
NL516,8183,9132,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,818 Other Stationary Plant and Machine Operators,"8183 Packing, Bottling and Labelling Machine Operators",Canning Machine Operator,0,0,44,302,31.9603,19.19194,0.621,0.255,304,41.2467,21.05364,0.119,-0.638,-9.2864
NL517,8189,8120,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,818 Other Stationary Plant and Machine Operators,8189 Stationary Plant and Machine Operators Not Elsewhere Classified,Microchip Production Machine Operator,0,0,45,308,45.7565,20.75252,-0.065,-0.782,300,49.5267,22.83112,-0.16,-0.574,-3.7702
NL518,8211,8142,8 Plant and Machine Operators and Assemblers,82 Assemblers,821 Assemblers,8211 Mechanical Machinery Assemblers,Vehicle Assembler,1,0,48,1219,40.5628,19.56447,0.188,-0.436,1210,49.5744,20.82544,-0.174,-0.408,-9.0116
NL519,8212,8141,8 Plant and Machine Operators and Assemblers,82 Assemblers,821 Assemblers,8212 Electrical and Electronic Equipment Assemblers,Television Assembler,0,0,47,306,40.6569,19.73654,0.118,-0.391,301,45.6578,20.64233,-0.054,-0.431,-5.0009
NL520,8219,8149,8 Plant and Machine Operators and Assemblers,82 Assemblers,821 Assemblers,8219 Assemblers Not Elsewhere Classified,Plastic Toy Assembler,0,0,49,303,28.2145,17.07842,0.638,-0.133,305,34.73114754,19.38121327,0.08619239697,-0.7688528378,-6.516647541
NL521,8311,8231,8 Plant and Machine Operators and Assemblers,83 Drivers and Mobile Plant Operators,831 Locomotive Engine Drivers and Related Workers,8311 Locomotive Engine Drivers,Train Driver,1,0,48,1219,51.3281,19.9764,-0.238,-0.222,1210,61.2777,20.57524,-0.489,0.056,-9.9496
NL522,8312,8234,8 Plant and Machine Operators and Assemblers,83 Drivers and Mobile Plant Operators,831 Locomotive Engine Drivers and Related Workers,"8312 Railway Brake, Signal and Switch Operators",Railway Signaller,0,0,48,302,46.5033,19.48264,0.052,-0.144,304,59.0362,20.51021,-0.247,-0.493,-12.5329
NL523,8321,8219,8 Plant and Machine Operators and Assemblers,83 Drivers and Mobile Plant Operators,"832 Car, Van and Motorcycle Drivers",8321 Motorcycle Drivers,Rickshaw Driver,0,0,46,308,28.6201,20.51761,0.722,0.022,300,40.0733,23.50467,0.279,-0.768,-11.4532
NL524,8322,8213,8 Plant and Machine Operators and Assemblers,83 Drivers and Mobile Plant Operators,"832 Car, Van and Motorcycle Drivers","8322 Car, Taxi and Van Drivers",Taxi Driver,1,0,50,1219,35.589,18.27371,0.344,-0.231,1210,53.75785124,20.36600686,-0.07180696701,-0.4679074726,-18.16885124
NL525,8322,6132,8 Plant and Machine Operators and Assemblers,83 Drivers and Mobile Plant Operators,"832 Car, Van and Motorcycle Drivers","8322 Car, Taxi and Van Drivers",Ambulance Driver*,0,0,50,306,66.0523,20.60218,-0.382,-0.229,301,80.8073,17.93291,-0.894,0.368,-14.755
NL526,8322,8213,8 Plant and Machine Operators and Assemblers,83 Drivers and Mobile Plant Operators,"832 Car, Van and Motorcycle Drivers","8322 Car, Taxi and Van Drivers","App-Based Ride-Hail Driver (e.g., Uber)*",0,1,50,303,28.7327,19.00691,0.645,-0.139,305,40.7279,23.66852,0.092,-0.905,-11.9952
NL527,8331,8212,8 Plant and Machine Operators and Assemblers,83 Drivers and Mobile Plant Operators,833 Heavy Truck and Bus Drivers,8331 Bus and Tram Drivers,Bus Driver,1,0,50,1219,40.169,19.20286,0.33,-0.294,1210,61.17520661,21.06135148,-0.3871070352,-0.3887304842,-21.00620661
NL528,8332,8211,8 Plant and Machine Operators and Assemblers,83 Drivers and Mobile Plant Operators,833 Heavy Truck and Bus Drivers,8332 Heavy Truck and Lorry Drivers,Bin Lorry Driver,0,0,50,302,32.4139,21.3418,0.512,-0.281,304,57.1513,24.81569,-0.326,-0.859,-24.7374
NL529,8341,8229,8 Plant and Machine Operators and Assemblers,83 Drivers and Mobile Plant Operators,834 Mobile Plant Operators,8341 Mobile Farm and Forestry Plant Operators,Tractor Driver,0,0,49,308,36.7273,18.71082,0.354,-0.275,300,49.4633,22.92365,-0.08,-0.613,-12.736
NL530,8342,8229,8 Plant and Machine Operators and Assemblers,83 Drivers and Mobile Plant Operators,834 Mobile Plant Operators,8342 Earthmoving and Related Plant Operators,Bulldozer Operator,0,0,49,306,41.4673,19.96704,0.117,-0.267,301,48.9336,20.45586,-0.023,-0.165,-7.4663
NL531,8343,8221,8 Plant and Machine Operators and Assemblers,83 Drivers and Mobile Plant Operators,834 Mobile Plant Operators,"8343 Crane, Hoist and Related Plant Operators",Crane Operator,1,0,48,1219,46.0033,19.28824,-0.019,-0.3,1210,52.04545455,20.41761067,-0.2163632457,-0.3092123028,-6.042154545
NL532,8344,8222,8 Plant and Machine Operators and Assemblers,83 Drivers and Mobile Plant Operators,834 Mobile Plant Operators,8344 Lifting Truck Operators,Forklift Truck Driver,0,0,47,303,34.5215,19.2052,0.465,-0.443,305,46.7738,20.46864,-0.2,-0.483,-12.2523
NL533,8350,8232,8 Plant and Machine Operators and Assemblers,83 Drivers and Mobile Plant Operators,835 Ships’ Deck Crews and Related Workers,8350 Ships’ Deck Crews and Related Workers,Sailor,1,0,49,1219,53.3093,19.42423,-0.165,-0.136,1210,54.64049587,20.87939719,-0.3091128802,-0.266888857,-1.331195868
NL534,9111,9223,9 Elementary Occupations,91 Cleaners and Helpers,"911 Domestic, Hotel and Office Cleaners and Helpers",9111 Domestic Cleaners and Helpers,Domestic Cleaner,0,0,49,302,28.1887,20.58934,0.795,-0.017,304,47.4079,23.66623,-0.16,-0.763,-19.2192
NL535,9111,9223,9 Elementary Occupations,91 Cleaners and Helpers,"911 Domestic, Hotel and Office Cleaners and Helpers",9111 Domestic Cleaners and Helpers,"Online Freelance Domestic Cleaner (e.g., Helpling)",0,1,42,308,31.487,19.90114,0.449,-0.557,300,46.9467,23.09419,0.103,-0.468,-15.4597
NL536,9112,9223,9 Elementary Occupations,91 Cleaners and Helpers,"911 Domestic, Hotel and Office Cleaners and Helpers","9112 Cleaners and Helpers in Offices, Hotels and Other Establishments",Office Cleaner,1,0,49,1219,26.5726,20.49359,0.97,0.338,1210,43.4711,23.77823,0.044,-0.838,-16.8985
NL537,9121,9224,9 Elementary Occupations,91 Cleaners and Helpers,"912 Vehicle, Window, Laundry and Other Hand Cleaning Workers",9121 Hand Launderers and Pressers,Hand Launderer,0,0,40,306,30.2255,21.05212,0.584,-0.194,301,40.5914,22.63587,0.222,-0.485,-10.3659
NL538,9122,9226,9 Elementary Occupations,91 Cleaners and Helpers,"912 Vehicle, Window, Laundry and Other Hand Cleaning Workers",9122 Vehicle Cleaners,Hand Car Washer,0,0,48,303,23.0594,18.92097,1.055,0.452,305,34.16065574,22.12205436,0.3343016618,-0.7121727472,-11.10125574
NL539,9123,9221,9 Elementary Occupations,91 Cleaners and Helpers,"912 Vehicle, Window, Laundry and Other Hand Cleaning Workers",9123 Window Cleaners,Window Cleaner,1,0,50,1219,27.7498,19.30098,0.746,0.03,1210,41.0347,22.5244,0.049,-0.779,-13.2849
NL540,9129,9224,9 Elementary Occupations,91 Cleaners and Helpers,"912 Vehicle, Window, Laundry and Other Hand Cleaning Workers",9129 Other Cleaning Workers,Carpet Cleaner,0,0,50,302,29.6424,18.43795,0.522,-0.172,304,38.6809,20.63817,0.081,-0.514,-9.0385
NL541,9211,9119,9 Elementary Occupations,"92 Agricultural, Forestry and Fishery Labourers","921 Agricultural, Forestry and Fishery Labourers",9211 Crop Farm Labourers,Fruit Picker,1,0,50,1219,27.6071,20.92501,0.85,0.014,1210,48.8438,25.54601,-0.067,-0.874,-21.2367
NL542,9212,9111,9 Elementary Occupations,"92 Agricultural, Forestry and Fishery Labourers","921 Agricultural, Forestry and Fishery Labourers",9212 Livestock Farm Labourers,Livestock Farm Labourer,0,0,49,308,35.7955,22.69025,0.389,-0.618,300,53.2933,25.30841,-0.151,-0.728,-17.4978
NL543,9213,9111,9 Elementary Occupations,"92 Agricultural, Forestry and Fishery Labourers","921 Agricultural, Forestry and Fishery Labourers",9213 Mixed Crop and Livestock Farm Labourers,Farm Labourer (Mixed Farming),0,0,50,306,37.0784,23.58189,0.537,-0.384,301,55.6611,23.99732,-0.27,-0.66,-18.5827
NL544,9214,9119,9 Elementary Occupations,"92 Agricultural, Forestry and Fishery Labourers","921 Agricultural, Forestry and Fishery Labourers",9214 Garden and Horticultural Labourers,Garden Labourer,0,0,49,303,31.7261,19.12128,0.655,-0.166,305,46.1246,21.61134,-0.036,-0.614,-14.3985
NL545,9215,5112,9 Elementary Occupations,"92 Agricultural, Forestry and Fishery Labourers","921 Agricultural, Forestry and Fishery Labourers",9215 Forestry Labourers,Tree Planter,0,0,50,302,40.9702,22.33204,0.191,-0.735,304,57.6546,23.98822,-0.422,-0.463,-16.6844
NL546,9216,9259,9 Elementary Occupations,"92 Agricultural, Forestry and Fishery Labourers","921 Agricultural, Forestry and Fishery Labourers",9216 Fishery and Aquaculture Labourers,Fishery Labourer,0,0,45,308,31.724,20.4891,0.589,-0.223,300,47.39,25.33213,-0.041,-0.849,-15.666
NL547,9311,8132,9 Elementary Occupations,"93 Labourers in Mining, Construction, Manufacturing and Transport",931 Mining and Construction Labourers,9311 Mining and Quarrying Labourers,Quarry Labourer,0,0,43,306,34.8105,20.4919,0.403,-0.391,301,48.3322,21.61672,-0.07,-0.608,-13.5217
NL548,9312,8152,9 Elementary Occupations,"93 Labourers in Mining, Construction, Manufacturing and Transport",931 Mining and Construction Labourers,9312 Civil Engineering Labourers,Road Maintenance Labourer,1,0,48,1219,34.5365,20.45784,0.555,-0.345,1210,55.54380165,22.78014057,-0.2418161174,-0.6310574248,-21.00730165
NL549,9313,9129,9 Elementary Occupations,"93 Labourers in Mining, Construction, Manufacturing and Transport",931 Mining and Construction Labourers,9313 Building Construction Labourers,Bricklayer’s Assistant,0,0,50,303,27.538,19.33457,0.891,0.243,305,43.47540984,21.07302978,0.01351089574,-0.5967210083,-15.93740984
NL550,9321,9132,9 Elementary Occupations,"93 Labourers in Mining, Construction, Manufacturing and Transport",932 Manufacturing Labourers,9321 Hand Packers,Box Packer,1,0,50,1219,25.3815,18.82845,0.902,0.25,1210,39.85123967,22.01081062,0.2646953444,-0.6035230442,-14.46973967
NL551,9321,9132,9 Elementary Occupations,"93 Labourers in Mining, Construction, Manufacturing and Transport",932 Manufacturing Labourers,9321 Hand Packers,"E-Commerce Fulfillment Centre Worker (e.g., Amazon Warehouse)",0,1,41,302,28.0728,19.21952,0.601,-0.107,304,42.6447,24.28418,0.165,-0.753,-14.5719
NL552,9329,8114,9 Elementary Occupations,"93 Labourers in Mining, Construction, Manufacturing and Transport",932 Manufacturing Labourers,9329 Manufacturing Labourers Not Elsewhere Classified,Bottle Sorter,0,0,45,308,22.3799,19.52352,0.978,0.211,300,31.9667,22.79116,0.565,-0.465,-9.5868
NL553,9331,8214,9 Elementary Occupations,"93 Labourers in Mining, Construction, Manufacturing and Transport",933 Transport and Storage Labourers,9331 Hand and Pedal Vehicle Drivers,App-Based Food Delivery Courier (e.g. Deliveroo),0,1,49,306,25.4477,20.68338,0.952,0.315,301,40.103,25.83833,0.098,-0.992,-14.6553
NL554,9331,8214,9 Elementary Occupations,"93 Labourers in Mining, Construction, Manufacturing and Transport",933 Transport and Storage Labourers,9331 Hand and Pedal Vehicle Drivers,Bicycle Courier,0,0,46,303,29.4686,18.55843,0.679,-0.063,305,42.32786885,20.66980485,0.2158477472,-0.3676048823,-12.85926885
NL555,9332,8239,9 Elementary Occupations,"93 Labourers in Mining, Construction, Manufacturing and Transport",933 Transport and Storage Labourers,9332 Drivers of Animal-drawn Vehicles and Machinery,Horse-Drawn Carriage Driver,0,0,49,302,37.7649,19.17036,-0.091,-0.857,304,29.2368,22.30504,0.534,-0.414,8.5281
NL556,9333,8233,9 Elementary Occupations,"93 Labourers in Mining, Construction, Manufacturing and Transport",933 Transport and Storage Labourers,9333 Freight Handlers,Baggage Handler,1,0,50,1219,29.539,18.47141,0.622,-0.102,1210,41.72396694,20.98721114,0.1887142837,-0.5637306105,-12.18496694
NL557,9334,9241,9 Elementary Occupations,"93 Labourers in Mining, Construction, Manufacturing and Transport",933 Transport and Storage Labourers,9334 Shelf Fillers,Shelf Filler,0,0,50,308,26.4545,20.47342,0.913,0.24,300,41.0967,25.25099,0.202,-0.936,-14.6422
NL558,9411,9263,9 Elementary Occupations,94 Food Preparation Assistants,941 Food Preparation Assistants,9411 Fast Food Preparers,Fast Food Cook,0,0,50,306,28.8627,20.92956,0.652,-0.317,301,40.6844,22.52029,0.056,-0.619,-11.8217
NL559,9412,9263,9 Elementary Occupations,94 Food Preparation Assistants,941 Food Preparation Assistants,9412 Kitchen Helpers,Kitchen Porter,1,0,49,1219,28.8614,19.36402,0.638,-0.196,1210,43.51900826,21.88268712,0.0700570702,-0.650391122,-14.65760826
NL560,9510,9211,9 Elementary Occupations,95 Street and Related Sales and Services Workers,951 Street and Related Services Workers,9510 Street and Related Services Workers,Leaflet Distributor,1,0,50,1219,19.0804,18.13745,1.215,0.989,1210,26.5438,21.80981,0.755,-0.111,-7.4634
NL561,9510,7124,9 Elementary Occupations,95 Street and Related Sales and Services Workers,951 Street and Related Services Workers,9510 Street and Related Services Workers,Street Beggar*,0,0,50,303,7.3465,14.39539,2.817,8.158,305,15.3803,20.44069,1.591,1.951,-8.0338
NL562,9510,7124,9 Elementary Occupations,95 Street and Related Sales and Services Workers,951 Street and Related Services Workers,9510 Street and Related Services Workers,Pickpocket*,0,0,49,302,4.3079,11.35772,4.642,27.426,304,5.6974,15.19251,3.548,13.28,-1.3895
NL563,9520,7124,9 Elementary Occupations,95 Street and Related Sales and Services Workers,952 Street Vendors (excluding Food),9520 Street Vendors (excluding Food),Street Drug Dealer*,0,0,50,308,8.7435,18.76693,2.471,5.463,300,7,16.57596,3.109,9.627,1.7435
NL564,9520,7131,9 Elementary Occupations,95 Street and Related Sales and Services Workers,952 Street Vendors (excluding Food),9520 Street Vendors (excluding Food),Online Drug Dealer*,0,1,50,306,6.9739,16.15842,3.071,9.952,301,6.0432,14.6021,2.776,6.951,0.9307
NL565,9520,7124,9 Elementary Occupations,95 Street and Related Sales and Services Workers,952 Street Vendors (excluding Food),9520 Street Vendors (excluding Food),Street Newspaper Vendor,1,0,49,1219,25.1632,19.50568,0.833,0.058,1210,37.105,22.74765,0.245,-0.62,-11.9418
NL566,9611,9225,9 Elementary Occupations,96 Refuse Workers and Other Elementary Workers,961 Refuse Workers,9611 Garbage and Recycling Collectors,Refuse Collector,0,0,42,303,30.8251,21.97091,0.733,-0.071,305,59.85245902,27.01536847,-0.3255862305,-0.9229731364,-29.02735902
NL567,9612,1254,9 Elementary Occupations,96 Refuse Workers and Other Elementary Workers,961 Refuse Workers,9612 Refuse Sorters,Scrap Merchant,0,0,47,302,31.3675,18.2052,0.442,-0.125,304,40.1414,20.20807,0.298,-0.36,-8.7739
NL568,9613,9222,9 Elementary Occupations,96 Refuse Workers and Other Elementary Workers,961 Refuse Workers,9613 Sweepers and Related Labourers,Street Cleaner,1,0,49,1219,25.2847,21.40838,1.024,0.393,1210,50.4471,27.06316,-0.134,-1.007,-25.1624
NL569,9621,9253,9 Elementary Occupations,96 Refuse Workers and Other Elementary Workers,962 Other Elementary Workers,"9621 Messengers, Package Deliverers and Luggage Porters",Luggage Porter,0,0,48,308,28.5455,18.22787,0.622,-0.324,300,41.1367,21.77349,0.263,-0.568,-12.5912
NL570,9622,8159,9 Elementary Occupations,96 Refuse Workers and Other Elementary Workers,962 Other Elementary Workers,9622 Odd-job Persons,Handyman,0,0,48,306,47.7614,19.73875,0.283,0.208,301,61.0897,18.73184,-0.353,0.022,-13.3283
NL571,9623,7122,9 Elementary Occupations,96 Refuse Workers and Other Elementary Workers,962 Other Elementary Workers,9623 Meter Readers and Vending-machine Collectors,Gas Meter Reader,0,0,50,303,29.0396,17.50454,0.412,-0.639,305,38.51147541,21.26355681,0.0049181702,-0.8641714903,-9.47187541
NL572,9624,7124,9 Elementary Occupations,96 Refuse Workers and Other Elementary Workers,962 Other Elementary Workers,9624 Water and Firewood Collectors,Firewood Collector,0,0,48,302,26.6258,18.2701,0.703,0.077,304,36.5855,21.93403,0.257,-0.633,-9.9597
NL573,9629,9269,9 Elementary Occupations,96 Refuse Workers and Other Elementary Workers,962 Other Elementary Workers,9629 Elementary Workers Not Elsewhere Classified,Ticket Collector,1,0,50,1219,29.8614,17.99096,0.566,-0.121,1210,40.95289256,20.30805589,0.2968829329,-0.3616871105,-11.09149256
NL574,0110,1161,0 Armed Forces Occupations,01 Commissioned Armed Forces Officers,011 Commissioned Armed Forces Officers,0110 Commissioned Armed Forces Officers,Admiral,1,0,47,1219,75.9221,18.93441,-1.3,1.888,1210,61.09090909,23.52813637,-0.541585369,-0.29433962,14.83119091
NL575,0210,3311,0 Armed Forces Occupations,02 Non-commissioned Armed Forces Officers,021 Non-commissioned Armed Forces Officers,0210 Non-commissioned Armed Forces Officers,Army Sergeant,1,0,50,1219,63.9828,18.31472,-0.627,0.887,1210,58.41404959,22.51711161,-0.6424056694,0.07185093573,5.568750413
NL576,0310,3311,0 Armed Forces Occupations,"03 Armed Forces Occupations, Other Rank","031 Armed Forces Occupations, Other Ranks","0310 Armed Forces Occupations, Other Ranks",Soldier,1,0,50,1219,59.3577,22.2383,-0.372,-0.175,1210,62.4553719,24.70638315,-0.6413384284,-0.1029593167,-3.097671901
